#{"t_start": 1598502398.0228744, "env_id": "openDSS-v0"}
r,l,t 
-17.080455,1,317.644337
-2448.070578,1,317.686228
-3767.912701,1,317.728081
-3943.243265,1,317.785926
-3161.193951,1,317.834826
-321.324487,1,317.880706
-4637.590086,1,317.927579
-5791.563441,1,317.977446
-10057.814109,1,318.028279
-6762.688581,1,318.076181
-9026.036855,1,318.123025
-6738.246086,1,318.167938
-5462.079546,1,318.213814
-6455.761812,1,318.258662
-272.376036,1,318.300581
-1729.622767,1,318.341488
-4932.654788,1,318.381389
-2933.284434,1,318.420287
-3044.543471,1,318.466167
-4076.909966,1,318.512044
-455.787554,1,318.55593
-4424.513724,1,318.601802
-40.682181,1,318.646651
-7203.11343,1,318.691533
-5153.883927,1,318.73599
-4433.841897,1,318.77688
-559.640894,1,318.82176
-3459.643987,1,318.868635
-7593.033795,1,318.914512
-7614.385335,1,318.959394
-2240.574714,1,319.001281
-5519.033432,1,319.046169
-111.106597,1,319.094066
-5473.958866,1,319.143969
-184.067685,1,319.197793
-1785.773089,1,319.248693
-8359.362619,1,319.298556
-859.375802,1,319.346428
-103.907798,1,319.394299
-1030.844472,1,319.438182
-897.123492,1,319.483061
-10759.670266,1,319.528907
-337.471437,1,319.572823
-6757.832627,1,319.618699
-5112.941656,1,319.664545
-3182.821514,1,319.710454
-3462.553949,1,319.756299
-5739.091321,1,319.801215
-12.870811,1,319.844066
-7.51498,1,319.888944
-8430.542207,1,319.934855
-333.391003,1,319.979734
-2055.729861,1,320.024613
-20.870552,1,320.070459
-2181.01684,1,320.11643
-4505.788153,1,320.159314
-2071.432054,1,320.203229
-3950.601978,1,320.250073
-3416.500272,1,320.29595
-2552.052429,1,320.339863
-675.397292,1,320.385723
-2361.829821,1,320.430589
-1207.207692,1,320.473475
-1471.914313,1,320.516393
-1524.199912,1,320.560286
-2701.531051,1,320.603159
-3239.813042,1,320.648009
-16.589364,1,320.692919
-7702.31029,1,320.736771
-4866.977264,1,320.781651
-294.054736,1,320.82756
-786.838755,1,320.872408
-2097.021834,1,320.91829
-355.273422,1,320.962198
-1559.474435,1,321.005085
-611.952975,1,321.049935
-1200.684046,1,321.094846
-3453.142206,1,321.141688
-1115.023091,1,321.184574
-18.196016,1,321.227489
-3803.340015,1,321.271372
-2918.656155,1,321.317221
-1506.107685,1,321.361101
-1483.28371,1,321.406979
-368.273663,1,321.452885
-897.931426,1,321.49836
-4047.902653,1,321.543239
-4184.267145,1,321.588119
-1224.813204,1,321.632999
-15912.826136,1,321.675884
-3754.460135,1,321.718769
-6937.428611,1,321.761685
-9616.356779,1,321.803544
-2333.473606,1,321.846442
-1441.573996,1,321.889344
-903.252197,1,321.934194
-634.093915,1,321.976081
-515.458202,1,322.016972
-5038.685838,1,322.067986
-5946.515894,1,322.112865
-1135.456781,1,322.160738
-2110.323274,1,322.206617
-3558.782959,1,322.253489
-117.078643,1,322.297372
-1662.009607,1,322.342441
-3054.777597,1,322.386296
-2506.675185,1,322.432197
-2364.43287,1,322.477045
-2326.752816,1,322.520929
-4461.515081,1,322.572973
-350.727071,1,322.619813
-1715.243767,1,322.667684
-908.898177,1,322.715561
-7976.701889,1,322.758473
-7129.512047,1,322.801328
-8403.886121,1,322.844393
-8510.916555,1,322.888279
-348.894117,1,322.933125
-3700.666854,1,322.976011
-1417.010603,1,323.020891
-11325.009777,1,323.066769
-6438.921838,1,323.111681
-5170.793553,1,323.155562
-3364.464346,1,323.198417
-2332.511509,1,323.243296
-5137.864528,1,323.291169
-12267.035576,1,323.336079
-3632.145426,1,323.381953
-1877.40681,1,323.427802
-1234.295862,1,323.47368
-2469.446945,1,323.517564
-6807.261948,1,323.561478
-1640.388847,1,323.607324
-1607.042535,1,323.652205
-967.282451,1,323.698112
-1040.214045,1,323.742961
-75.14046,1,323.793635
-4072.273896,1,323.836552
-5018.323131,1,323.881438
-7183.368895,1,323.926284
-3859.396023,1,323.970195
-215.980818,1,324.013087
-1588.844969,1,324.055964
-159.721144,1,324.100845
-3669.243497,1,324.146722
-4157.98652,1,324.192696
-4336.522256,1,324.237605
-289.006002,1,324.280489
-2010.590217,1,324.321379
-1764.186125,1,324.366261
-347.143107,1,324.409144
-2238.189069,1,324.456021
-328.779197,1,324.500899
-6602.549656,1,324.542756
-3688.936815,1,324.579697
-3797.101117,1,324.619582
-7776.056033,1,324.666426
-6288.92066,1,324.711339
-1484.316242,1,324.757215
-4423.419292,1,324.802066
-219.153619,1,324.84794
-60.836136,1,324.893848
-11052.504472,1,324.938729
-2285.946224,1,324.984575
-2121.707481,1,325.024509
-466.872382,1,325.063394
-790.82129,1,325.108275
-282.714794,1,325.152158
-11168.395099,1,325.196041
-7143.279846,1,325.24089
-299.542094,1,325.286767
-6218.833641,1,325.331679
-317.7361,1,325.377524
-1612.428579,1,325.422404
-3198.954135,1,325.467315
-654.268493,1,325.513193
-5187.850404,1,325.560221
-2398.933471,1,325.604103
-3081.400654,1,325.644992
-1382.939945,1,325.685886
-282.515913,1,325.729766
-6.095429,1,325.773619
-7267.391106,1,325.818532
-4750.167535,1,325.864407
-2441.91934,1,325.910254
-6.008606,1,325.955165
-40.220446,1,326.001043
-408.194971,1,326.043896
-8506.66403,1,326.087809
-3961.97639,1,326.13366
-3026.603065,1,326.178541
-6549.148244,1,326.222419
-1358.593643,1,326.28031
-8482.371406,1,326.324192
-24.474388,1,326.36711
-4339.714718,1,326.409965
-4986.435316,1,326.454874
-3832.05521,1,326.499725
-813.442026,1,326.545601
-3622.01101,1,326.588518
-481.727303,1,326.633395
-742.775743,1,326.67725
-3553.108332,1,326.722129
-7574.427457,1,326.767039
-5019.309482,1,326.812916
-8380.394184,1,326.859759
-5784.89957,1,326.928034
-1727.763263,1,327.016797
-3475.743812,1,327.100578
-2657.947977,1,327.211277
-3335.395347,1,327.304031
-7119.085129,1,327.368861
-4046.499174,1,327.429697
-9178.254307,1,327.486544
-5555.55562,1,327.539402
-1365.923869,1,327.592259
-23.329309,1,327.643126
-8.089712,1,327.691034
-5651.369801,1,327.744856
-2455.74757,1,327.800703
-9289.97742,1,327.854592
-9603.294651,1,327.905424
-5342.336604,1,327.955289
-872.499147,1,328.006742
-9404.866353,1,328.074114
-238.444873,1,328.141928
-5366.194227,1,328.233679
-4588.706711,1,328.336409
-64.320104,1,328.419188
-258.38298,1,328.482018
-47.524832,1,328.549836
-26750.24306,1,328.611672
-1425.259064,1,328.675503
-2941.91446,1,328.731353
-5651.048948,1,328.797176
-95.663157,1,328.88494
-46.343408,1,328.951765
-3341.221726,1,329.010606
-7623.207329,1,329.0605
-2162.709039,1,329.108344
-2579.094148,1,329.155249
-5247.260417,1,329.203122
-7.78442,1,329.257208
-6659.96728,1,329.303085
-4021.145104,1,329.348962
-217.551735,1,329.395838
-1660.608826,1,329.443739
-1998.970611,1,329.492577
-659.227586,1,329.537458
-7029.638026,1,329.582371
-4025.853813,1,329.628247
-4634.433402,1,329.674278
-65.348551,1,329.720125
-2321.694502,1,329.765035
-1074.292028,1,329.810882
-4174.236198,1,329.858782
-10871.604773,1,329.905628
-95.776341,1,329.952532
-4304.218033,1,329.999379
-5264.754994,1,330.045253
-4002.597653,1,330.092129
-14921.00658,1,330.138008
-8355.228179,1,330.183883
-1343.105969,1,330.228763
-10.912927,1,330.274643
-207.837338,1,330.319551
-188.297086,1,330.367005
-6.045903,1,330.413884
-8459.104557,1,330.45862
-7202.205301,1,330.502469
-3672.052814,1,330.541396
-3847.016491,1,330.583283
-806.793435,1,330.628133
-2376.386381,1,330.67401
-1206.145235,1,330.718889
-4487.19287,1,330.764767
-1950.514747,1,330.80766
-6335.738982,1,330.845553
-4211.706886,1,330.889434
-596.787314,1,330.938336
-3043.537911,1,330.989171
-1510.3937,1,331.049106
-1511.952304,1,331.101964
-6877.189179,1,331.151856
-1424.844795,1,331.197744
-8688.304067,1,331.252561
-1358.597636,1,331.304456
-1360.459662,1,331.364264
-2784.310981,1,331.423108
-4395.546897,1,331.473003
-238.074249,1,331.528824
-1035.804263,1,331.581682
-1901.472376,1,331.636554
-6454.721934,1,331.688396
-7229.938699,1,331.741256
-2685.982628,1,331.792119
-3139.730661,1,331.846973
-6049.163585,1,331.896839
-2088.597556,1,331.948703
-2952.822516,1,331.998567
-365.275918,1,332.056412
-1809.561418,1,332.117283
-2413.178529,1,332.170108
-380.068983,1,332.219975
-4751.313492,1,332.271839
-11072.442631,1,332.325398
-8549.258156,1,332.383245
-5069.770353,1,332.444081
-2705.671644,1,332.50791
-1817.132197,1,332.553788
-5264.630474,1,332.603654
-275.288746,1,332.658509
-3134.097642,1,332.712398
-808.308659,1,332.767216
-1088.899618,1,332.819109
-7269.015634,1,332.875926
-2522.046753,1,332.928785
-172.787219,1,332.979649
-450.159152,1,333.033509
-306.047383,1,333.088358
-366.973145,1,333.141216
-1374.420998,1,333.195105
-1649.936358,1,333.250924
-1184.01785,1,333.302784
-815.285972,1,333.35664
-10666.909536,1,333.413488
-4009.143215,1,333.467344
-1030.722591,1,333.520203
-207.67013,1,333.575057
-1329.512313,1,333.630907
-86.623277,1,333.688755
-5842.84264,1,333.745762
-46.923547,1,333.802611
-4298.123043,1,333.857464
-4764.539499,1,333.910322
-1024.691314,1,333.953207
-1464.774991,1,334.001082
-2810.01181,1,334.06092
-4441.801649,1,334.117769
-8138.234897,1,334.178606
-766.058749,1,334.233491
-830.016778,1,334.291304
-12609.821243,1,334.346158
-787.388002,1,334.399016
-513.788345,1,334.452872
-5.813567,1,334.508759
-11151.522243,1,334.563575
-9138.626697,1,334.620427
-2827.7948,1,334.678302
-662.668181,1,334.729167
-1621.910414,1,334.781994
-4673.6827,1,334.843863
-2255.335313,1,334.90669
-10920.430917,1,334.975476
-4160.396041,1,335.036311
-2329.210261,1,335.097149
-3845.884482,1,335.159981
-1688.264155,1,335.218826
-156.772173,1,335.284651
-6053.751543,1,335.35147
-15.863892,1,335.419288
-5208.276734,1,335.481122
-3423.465713,1,335.526001
-2096.253569,1,335.569886
-1180.515404,1,335.62075
-9266.2577,1,335.671613
-2866.703994,1,335.724473
-235.711694,1,335.779324
-3838.460518,1,335.828195
-1950.326304,1,335.874072
-1434.966062,1,335.928926
-6814.060774,1,335.984777
-9.952472,1,336.030684
-658.851987,1,336.072542
-254.751242,1,336.113432
-4183.977977,1,336.160306
-1914.837409,1,336.222143
-722.317519,1,336.277992
-1283.843484,1,336.327858
-7569.941537,1,336.379721
-3121.489029,1,336.436734
-14.156812,1,336.488594
-2556.463131,1,336.570382
-5.944023,1,336.660137
-8333.536056,1,336.750894
-11317.858771,1,336.821704
-5932.502698,1,336.883539
-452.276544,1,336.942381
-2468.994882,1,337.016188
-8600.439709,1,337.074029
-1618.413342,1,337.126889
-2217.308349,1,337.183738
-7832.748338,1,337.23859
-1853.262451,1,337.291449
-1557.231163,1,337.340317
-1794.183275,1,337.395714
-4163.050925,1,337.44858
-1911.589469,1,337.499438
-2471.034425,1,337.548339
-2252.084779,1,337.597175
-24261.189655,1,337.645079
-2708.398854,1,337.693916
-3742.280526,1,337.742785
-2642.476009,1,337.787667
-1378.981404,1,337.834072
-539.952201,1,337.879949
-2118.086192,1,337.928819
-3555.472082,1,337.979684
-14788.276235,1,338.02958
-5060.016974,1,338.080444
-3991.480156,1,338.126291
-50.765693,1,338.176158
-3808.149049,1,338.228019
-814.863922,1,338.282905
-2407.605871,1,338.335731
-1799.927273,1,338.386628
-2418.076674,1,338.437445
-134.849779,1,338.487279
-547.881646,1,338.540138
-1058.219083,1,338.588011
-1990.851889,1,338.634916
-1736.031537,1,338.680762
-5.855015,1,338.724644
-2481.038588,1,338.769556
-5392.368715,1,338.815401
-3237.524393,1,338.86128
-7016.224128,1,338.906191
-5369.772196,1,338.953065
-2570.912501,1,338.998909
-8248.973874,1,339.042826
-590.509408,1,339.088701
-3833.025984,1,339.134579
-6200.467107,1,339.18197
-1617.007452,1,339.23187
-2115.025495,1,339.278743
-2915.624509,1,339.323592
-1209.213051,1,339.367509
-139.130221,1,339.413389
-6478.390782,1,339.459297
-2690.448592,1,339.503149
-14879.352804,1,339.544039
-744.003017,1,339.586957
-6141.341255,1,339.631805
-2787.382039,1,339.677802
-2308.375356,1,339.723649
-3478.449008,1,339.769558
-65.023995,1,339.815437
-1340.185083,1,339.861313
-3075.181846,1,339.907158
-273.143519,1,339.953037
-2784.517503,1,339.997916
-2910.020064,1,340.043824
-664.174195,1,340.090668
-11501.302188,1,340.136545
-1221.920284,1,340.180432
-3600.331966,1,340.226305
-3092.265077,1,340.270218
-6950.353005,1,340.314072
-3246.881996,1,340.359947
-3687.795585,1,340.40483
-1065.491044,1,340.450705
-6874.061465,1,340.495617
-684.528018,1,340.539468
-2763.823726,1,340.592358
-4157.09317,1,340.635243
-4313.220232,1,340.681129
-2814.599825,1,340.726966
-6559.195322,1,340.771846
-4169.405008,1,340.817724
-9132.863339,1,340.862636
-2668.994174,1,340.908513
-2505.916248,1,340.95439
-6842.316094,1,341.000237
-7194.676289,1,341.044118
-4800.494593,1,341.089032
-391.705683,1,341.134875
-1610.274354,1,341.178789
-5.868157,1,341.223639
-2243.921933,1,341.270549
-1529.608885,1,341.316392
-70.69407,1,341.358278
-4423.119592,1,341.402192
-12.910556,1,341.448038
-3425.884392,1,341.49295
-6.515583,1,341.539793
-967.367723,1,341.58567
-1095.654441,1,341.629554
-6417.245289,1,341.671442
-399.71642,1,341.715324
-4335.880764,1,341.759207
-3706.177042,1,341.80309
-7315.807934,1,341.848966
-1023.968967,1,341.89288
-6028.072064,1,341.935466
-13710.876401,1,341.979319
-8110.736173,1,342.023201
-3844.121725,1,342.067106
-4428.325267,1,342.112963
-8724.490423,1,342.159837
-7156.665885,1,342.207708
-2652.28037,1,342.256577
-1460.562399,1,342.306477
-104.340846,1,342.355957
-4592.673861,1,342.403818
-84.553038,1,342.449675
-307.31279,1,342.495552
-7426.332163,1,342.541462
-928.097143,1,342.588304
-860.286994,1,342.63418
-5.795481,1,342.680091
-3779.178618,1,342.725935
-1450.157161,1,342.770816
-1312.120006,1,342.812704
-13614.365455,1,342.857584
-1392.682032,1,342.903464
-6872.392204,1,342.949338
-2579.841166,1,342.995218
-1940.04026,1,343.041093
-1264.12129,1,343.086971
-1851.570664,1,343.130853
-2988.386124,1,343.174737
-5702.862814,1,343.219618
-2572.806912,1,343.265494
-4057.604433,1,343.311371
-1603.654624,1,343.357248
-1047.635405,1,343.402157
-1187.898548,1,343.446052
-3438.593384,1,343.488927
-9582.983014,1,343.53281
-176.490412,1,343.57666
-28.998066,1,343.620544
-550.795832,1,343.667451
-6523.68178,1,343.716288
-4875.943646,1,343.762167
-1703.343509,1,343.807079
-13108.615821,1,343.852924
-1354.447809,1,343.897803
-290.117346,1,343.94368
-3557.464895,1,343.990555
-2775.275792,1,344.036432
-5163.767542,1,344.082309
-767.670061,1,344.126193
-7508.056364,1,344.169081
-1820.93976,1,344.212992
-885.553992,1,344.252886
-1229.661556,1,344.300728
-13.466178,1,344.345605
-6.764765,1,344.390517
-6110.756077,1,344.437361
-9378.777633,1,344.482271
-7276.190033,1,344.526154
-653.062738,1,344.571034
-7480.220319,1,344.61688
-3886.951076,1,344.663912
-2579.166189,1,344.709788
-8320.609345,1,344.751706
-1094.285904,1,344.795558
-2518.645647,1,344.838444
-7873.136127,1,344.883323
-864.39189,1,344.92624
-995.868266,1,344.971089
-4693.218006,1,345.016966
-1321.192652,1,345.062845
-4013.368399,1,345.10872
-4101.799806,1,345.15463
-786.8127,1,345.198481
-2083.337294,1,345.241398
-2295.924421,1,345.285249
-708.131521,1,345.327169
-3191.258989,1,345.373014
-5.875025,1,345.417925
-9506.08759,1,345.463804
-508.635031,1,345.509681
-608.344848,1,345.555527
-11.741507,1,345.600406
-10545.027862,1,345.643291
-488.126603,1,345.686179
-1073.583336,1,345.731057
-5635.719014,1,345.773945
-5780.511174,1,345.811871
-1383.950714,1,345.851764
-3438.00488,1,345.896615
-3835.802908,1,345.942491
-26.885879,1,345.989366
-825.158182,1,346.035268
-1667.258778,1,346.081146
-1806.054096,1,346.127053
-6749.841793,1,346.172934
-5428.619723,1,346.218809
-290.388318,1,346.26266
-5257.0166,1,346.306547
-96.473913,1,346.351423
-1814.540165,1,346.396303
-9689.761237,1,346.440186
-374.879139,1,346.4831
-382.838852,1,346.528947
-12491.924331,1,346.573861
-8252.910626,1,346.61771
-1145.793549,1,346.661624
-1174.283856,1,346.707503
-10653.622258,1,346.751385
-1917.298712,1,346.797231
-3081.879908,1,346.840151
-8220.29787,1,346.882004
-1658.009591,1,346.922895
-1102.203767,1,346.964782
-1002.397777,1,347.006702
-2030.880409,1,347.048588
-5761.358739,1,347.092441
-1176.527281,1,347.139316
-1427.347488,1,347.185193
-8311.239913,1,347.231072
-6878.261931,1,347.279295
-7274.921531,1,347.324175
-814.72058,1,347.370209
-137.255006,1,347.415056
-54.681748,1,347.460935
-4618.322488,1,347.506842
-6738.524829,1,347.552721
-2059.860818,1,347.598598
-2359.35475,1,347.644475
-704.986416,1,347.689353
